date,city,permit_type,permit_number,address,description
2025-11-12T00:00:00.000,Austin,Driveway / Sidewalks,2025-142289 DS,6409 BRADSHER DR BLDG 1,Construct new driveway approach of 12 FT and sidewalk of 10 LF
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-117172 EP,4700 RIVER PLACE BLVD UNIT 1,*Partial Demo* Interior remodel
2025-11-12T00:00:00.000,Austin,Building Permit,2025-145529 BP,8139 FOREST MESA DR,Express: Replace front door replace two same size windows replace toilet replace walk- in shower with rolling shower.
2025-11-12T00:00:00.000,Austin,Building Permit,2025-134884 BP,12500 TECH RIDGE BLVD,Remodel of Interior Space Scope Includes Revisions to the Existing MEP Systems for Bldg. PS4
2025-11-12T00:00:00.000,Austin,Electrical Permit,2023-137917 EP,9414 MOUNTAIN QUAIL RD,Service repair service reconstruction project primarily to enhance the power supply to rectify age-related issues within the current service and needing power supply for a mini split  Replacing 200 amp meter base 200 amp panel ground and bonding
2025-11-11T00:00:00.000,Austin,Building Permit,2025-141021 BP,12412 FALLEN TOWER LN,EXPRESS: Replace tub to shower 1-piece refabricated acrylic no electrical work needed replace valve with new shower valve only working in wet space.
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-135387 MP,12007 N LAMAR BLVD BLDG 13 UNIT 1327,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2024-079971 MP,513 W O DELL ST UNIT 2,Residential Expedited Review: New construction UNIT 2 2-Story [3bed 2.5bath] with Garage.
2025-11-11T00:00:00.000,Austin,Electrical Permit,2025-142797 EP,1507 PASADENA DR,Full OH Service Upgrade Meter Panel and Riser With Surge and Grounding
2025-11-11T00:00:00.000,Austin,Building Permit,2025-139955 BP,4603 BUCKS RUN,New construction of 1 story SFR with 2 bathrooms and 3 bedrooms
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-137920 MP,1930 W RUNDBERG LN UNIT 837,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Plumbing Permit,2025-139164 PP,1004 W 11TH ST,Interior renovations for small outdoor bar. Site exemption change of use approved included in submittal
2025-11-11T00:00:00.000,Austin,Building Permit,2025-079932 BP,5505 WILLIAM HOLLAND AVE BLDG 2,ePlan: Residential Expedited Review - New construction of a THREE UNIT RES. Bldg 2 New construction of a 3-Story Single Family Res. [3bed 3bath] with attached Garage
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-135363 MP,12445 ALAMEDA TRACE CIR UNIT 112,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Plumbing Permit,2025-143012 PP,8176 N MOPAC EXPY SVRD SB,Fireline Installation  ref: SP-2021-0477
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-137945 MP,12440 ALAMEDA TRACE CIR BLDG 16 UNIT 1638,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Plumbing Permit,2025-144367 PP,1201 AZIE MORTON RD BLDG 1,Irrigation for lawn
2025-11-11T00:00:00.000,Austin,Building Permit,2025-143000 BP,1200 W HOWARD LN BLDG 1 UNIT N,Change of Use - Paint walls install new floor (no existing floor therefore no floor removal needed.)
2025-11-11T00:00:00.000,Austin,Plumbing Permit,2025-142452 PP,98 SAN JACINTO BLVD UNIT FSR1007,INTERIOR REMODEL KITCHEN AND BATH HVAC ELEC PLUMB PERMITS RQD
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-113214 MP,827 W 12TH ST UNIT 102,Interior build-out of a 1500 sf area part of an existing shell for limited food establishment that serves fresh smoothies and drinks.
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-143183 MP,2603 LINDSEY CV,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-135388 MP,3543 GREYSTONE DR UNIT 1103,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2024-079970 MP,513 W O DELL ST UNIT 1,ePlan: Residential Expedited Review: New construction UNIT 1 2-Story [3bed 3bath] with attached Garage.
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-141540 MP,8700 BRODIE LN BLDG 5 UNIT 536,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Electrical Permit,2025-030008 EP,1201 W 38TH ST,THIS PROJECT CONSISTS OF RENOVATION ON THE GROUND FLOOR OF THE EXISTING ASCENSION SETON MAIN CAMPUS HOSPITAL TO EXPAND AND MODERNIZE THE EXISTING STERILE PROCESSING DEPARTMENT. ALTERATIONS WILL ALSO EXTEND INTO AREAS AND FLOORS BEYOND THIS DEPARTMENT TO ACCOMMODATE UPDATED MECHANICAL AND EXHAUST SYSTEMS. FLOOR 1  [Phase II]
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-137900 MP,12440 ALAMEDA TRACE CIR BLDG 11 UNIT 1116,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-141783 MP,10609 LYNNCREST CV,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Plumbing Permit,2025-014492 PP,6209 THURGOOD AVE,Retro permitting garage conversion  255 sf into a master bedroom with bathroom
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-143685 MP,5341 SENDERO HILLS PKWY,Replacement of complete existing central heat and air system with or without duct work LIKE FOR LIKE: 3.5 ton horizontal gas system
2025-11-11T00:00:00.000,Austin,Plumbing Permit,2025-144012 PP,5008 PLACID PL,We are installing a 4 station irrigation system.
2025-11-11T00:00:00.000,Austin,Building Permit,2025-141014 BP,2406 RIDDLE RD,EXPRESS: Replace tub to shower 1-piece refabricated acrylic no electrical work needed replace valve with new shower valve only working in wet space.
2025-11-11T00:00:00.000,Austin,Electrical Permit,2025-136372 EP,6005 SILENT NOVA VW,New construction of SFR Condo with 5 beds 5.5 Baths covered rear porch patio and 3 car garage
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-081970 MP,2101 E ST ELMO RD BLDG 3 UNIT 330,Replacement of any self-contained packaged units Replacement of a 5-Ton Carrier RTU
2025-11-11T00:00:00.000,Austin,Electrical Permit,2025-143438 EP,8008 TWO COVES DR,Requesting this permit to perform a meter can upgrade and a Main Panel upgrade
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-135382 MP,9200 NORTH PLZ UNIT 909,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Electrical Permit,2025-106952 EP,8700 BASIL HAYDEN LN,New Construction - PUD New SFR 2- Story 3 bedroom 2.5 bath with attached 2-car garage covered front porch and covered rear patio
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-141525 MP,7000 CONVICT HILL RD UNIT 6207,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-141535 MP,11411 RESEARCH BLVD SVRD NB UNIT 1213,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Building Permit,2025-142051 BP,5703 MARILYN DR,Addition and Remodel to Existing 1-story single family residence. Remodel of bedrooms & bathrooms kitchen & living space.  Addition of covered rear porch beyond current porch footprint.  4 bedroom 3 bath.
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-142301 MP,3903 CRESTHILL DR,Replacement of complete existing central heat and air system with or without duct work LIKE FOR LIKE: 1.5 Ton Vertical Electric System
2025-11-11T00:00:00.000,Austin,Building Permit,2025-140714 BP,2020 RUNDELL PL,New 2-story single family residence with habitable attic 7 bed/4.5 bath attached garage carport covered front rear porch driveway and sidewalk
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-135367 MP,701 W LONGSPUR BLVD UNIT 2105,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Electrical Permit,2025-143393 EP,6213 HARROGATE DR,We are upgrading an existing service to 200A and adding an EV charger for a Rivian.
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-122090 MP,2 PALMA CIR,Connecy mobile home and add a deck 4x4
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-055613 MP,3616 PENNSYLVANIA AVE BLDG 1,Bldg #1: New 2-story dwelling unit 2 Bed/1.5 bath with attached carport uncovered wood deck and driveway
2025-11-11T00:00:00.000,Austin,Electrical Permit,2025-030009 EP,1201 W 38TH ST,THIS PROJECT CONSISTS OF RENOVATION ON THE GROUND FLOOR OF THE EXISTING ASCENSION SETON MAIN CAMPUS HOSPITAL TO EXPAND AND MODERNIZE THE EXISTING STERILE PROCESSING DEPARTMENT. ALTERATIONS WILL ALSO EXTEND INTO AREAS AND FLOORS BEYOND THIS DEPARTMENT TO ACCOMMODATE UPDATED MECHANICAL AND EXHAUST SYSTEMS. FLOOR 1  [Phase 3A]
2025-11-11T00:00:00.000,Austin,Electrical Permit,2025-142526 EP,6503 WALEBRIDGE LN,Install 26kW Generator Package. (Includes Load Shed Module and GENPad)  GENTX_200A Transfer Switch.  Generator Installation Package.
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-139352 MP,2011 E 6TH ST BLDG 1 UNIT 1311,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Electrical Permit,2025-030010 EP,1201 W 38TH ST,THIS PROJECT CONSISTS OF RENOVATION ON THE GROUND FLOOR OF THE EXISTING ASCENSION SETON MAIN CAMPUS HOSPITAL TO EXPAND AND MODERNIZE THE EXISTING STERILE PROCESSING DEPARTMENT. ALTERATIONS WILL ALSO EXTEND INTO AREAS AND FLOORS BEYOND THIS DEPARTMENT TO ACCOMMODATE UPDATED MECHANICAL AND EXHAUST SYSTEMS. FLOOR 1  [Phase 3B]
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2024-157785 MP,4003 DEL ROBLES,ePlan: Residential Expedited Review - New construction of a 2-Story Single-Family Res. [4bed 4.5bath] with attached Garage.
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-055615 MP,3616 PENNSYLVANIA AVE BLDG 3,Bldg #3: New 2-story dwelling unit 1 bath casita studio storage with attached wood deck and screened in porch
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-135391 MP,1930 W RUNDBERG LN UNIT 725,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-141538 MP,7630 WOOD HOLLOW DR UNIT 278,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Electrical Permit,2025-144106 EP,9016 PEAFOWL ST,TEMPORARY TPOLE FOR NEW CONSTRUCTION IN EASTON PARK
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-141456 MP,511 LIGHTSEY RD,Express: Replace HVAC system; Replace siding on the back lower side of home
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-137902 MP,7000 CONVICT HILL RD UNIT 2201,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Electrical Permit,2025-136070 EP,2501 CROWNSPOINT DR,Express - Changing switches and plugs to modern look. Replacing switch toggles. adding can lights. new plumbing fixtures. update walk-in shower. replacing HVAC unit. replacing windows like for like.
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-135366 MP,7493 CHEVY CHASE DR UNIT 104,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Plumbing Permit,2025-141014 PP,2406 RIDDLE RD,EXPRESS: Replace tub to shower 1-piece refabricated acrylic no electrical work needed replace valve with new shower valve only working in wet space.
2025-11-11T00:00:00.000,Austin,Building Permit,2025-144418 BP,7308 SALT SPRINGS DR,Replacing 16 total windows like for like and 1 existing patio door like for like.  Unit A will have 8 windows replaced.  Unit B will have 8 windows replaced and 1 patio door.
2025-11-11T00:00:00.000,Austin,Electrical Permit,2025-144284 EP,7800 WYNNE LN,Requesting stand alone permit for service upgrade from 100amps to 200amps.
2025-11-11T00:00:00.000,Austin,Plumbing Permit,2025-135753 PP,2702 ALLANDALE RD,40 tunnel below the foundation to replace remainder of cast iron drain lines.  2 access holes - front and back
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-139354 MP,11279 TAYLOR DRAPER LN BLDG H UNIT 351,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-128880 MP,1307 W WELLS BRANCH PKWY,Interior remodel to existing building & Change of Use from Administrative Office to Automotive Rentals.
2025-11-11T00:00:00.000,Austin,Building Permit,2025-135028 BP,4107 HONEYCOMB ROCK CIR,Total Demo of pool
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-135384 MP,12440 ALAMEDA TRACE CIR BLDG 18 UNIT 1834,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Plumbing Permit,2025-144064 PP,5229 MEADOW CREEK DR,Replace interior hot and cold water lines with Uponor PEX pipe.  Replace main water line from city lead to home
2025-11-11T00:00:00.000,Austin,Plumbing Permit,2025-139655 PP,5605 BLUERIDGE CT,Tunnel approximately 8 under the concrete slab and replace a small broken section of sanitary sewer piping.
2025-11-11T00:00:00.000,Austin,Building Permit,2025-129576 BP,12504 ALBERTA RIDGE TRL,Reconfiguration of the kitchen dining laundry and pantry area on the first floor.
2025-11-11T00:00:00.000,Austin,Plumbing Permit,2025-058240 PP,9513 BOATHOUSE DR,New 2-story single family residence 5 bed/4.5 bath with attached garaged covered porch an patio
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-144033 MP,5809 WEST GATE BLVD BLDG A,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-137912 MP,12007 N LAMAR BLVD BLDG 14 UNIT 1417,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Building Permit,2025-079931 BP,5505 WILLIAM HOLLAND AVE BLDG 1,ePlan: Residential Expedited Review - New construction of a THREE UNIT RES. Bldg 1 New construction of a 3-Story Single Family Res. [3bed 3bath] with attached Garage.
2025-11-11T00:00:00.000,Austin,Electrical Permit,2025-142765 EP,3206 PICKWICK LN,New Service for SFR in ETJ
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-122046 MP,7 MADRONA DR,Connect Mobile Home and add Decks 4x4
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-135390 MP,3607 GREYSTONE DR UNIT 1514,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-143713 MP,3305 CLEARVIEW DR,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Electrical Permit,2025-142944 EP,5916 SWEDISH FARMS TER,HBL ETJ NO BP
2025-11-11T00:00:00.000,Austin,Plumbing Permit,2024-143557 PP,6101 ROSS RD,Construction of swimming pool associated with Airport Crossing Multifamily (2023-050788PR).
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-119048 MP,8027 EXCHANGE DR,Tenant office build out to previously permitted office warehouse building. No racking in the permit scope tenant will apply separately for racking.
2025-11-11T00:00:00.000,Austin,Plumbing Permit,2025-119159 PP,106 E 6TH ST UNIT 610,Interior remodel of existing office suite. No mechanical work. (3 apps - Suite 600 610 and 620)
2025-11-11T00:00:00.000,Austin,Plumbing Permit,2025-133331 PP,12012 RAVENNA CV,ETJ new service for SFR
2025-11-11T00:00:00.000,Austin,Plumbing Permit,2025-144364 PP,402 GATE TREE LN,Irrigation for lawn
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-144005 MP,1516 VILLANOVA DR,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Plumbing Permit,2025-141021 PP,12412 FALLEN TOWER LN,EXPRESS: Replace tub to shower 1-piece refabricated acrylic no electrical work needed replace valve with new shower valve only working in wet space.
2025-11-11T00:00:00.000,Austin,Plumbing Permit,2025-142690 PP,4004 AVENUE G,We are installing a small gas line underground for new generator approximately 6 feet
2025-11-11T00:00:00.000,Austin,Mechanical Permit,2025-143717 MP,10411 CHARETTE CV,Replacement of complete existing central heat and air system with or without duct work
2025-11-11T00:00:00.000,Austin,Plumbing Permit,2025-143805 PP,5203 GOLDEN CANARY LN,Express - tub to shower replacement in the same footprint without moving plumbing
