permit_number,address,type,value
2025-147561 PP,"3300 BIG BEND DR, Austin, TX",Plumbing Permit,$120372
2025-148977 BP,"1907 PAYNE AVE, Austin, TX",Building Permit,$150934
2025-143038 PP,"9016 PEAFOWL ST, Austin, TX",Plumbing Permit,$179583
2025-143911 BP,"13101 BURMAKANY DR BLDG SHADE4, Austin, TX",Building Permit,$63427
2025-150262 PP,"2615 TOWY RD, Austin, TX",Plumbing Permit,$91155
2025-149783 PP,"1920 E RIVERSIDE DR BLDG E, Austin, TX",Plumbing Permit,$110207
2025-150191 EP,"14132 MATTEROD DR, Austin, TX",Electrical Permit,$85951
2025-148992 EP,"2613 1/2 E BRAKER LN UNIT TEMP15, Austin, TX",Electrical Permit,$137605
2025-138834 BP,"1511 ALGUNO RD, Austin, TX",Building Permit,$252858
2025-139705 EP,"400 W CESAR CHAVEZ ST, Austin, TX",Electrical Permit,$260547
2025-149146 PP,"1201 VIOLA LEE LN, Austin, TX",Plumbing Permit,$128431
2025-136488 BP,"2010 S LAMAR BLVD UNIT 325, Austin, TX",Building Permit,$83451
2024-003455 PP,"7051 MEADOW LAKE BLVD BLDG 14, Austin, TX",Plumbing Permit,$134335
2025-150692 BP,"3607 TYRONE DR, Austin, TX",Building Permit,$167389
2025-143907 BP,"13101 BURMAKANY DR UNIT DP, Austin, TX",Building Permit,$111225
2025-150195 EP,"5921 JENNIFER PASTURE PATH, Austin, TX",Electrical Permit,$194171
2025-136995 EP,"2309 TOWER DR, Austin, TX",Electrical Permit,$292555
2025-051165 PP,"8616 DONGAN DR, Austin, TX",Plumbing Permit,$262491
2025-150318 BP,"9907 KABAR TRL, Austin, TX",Building Permit,$203107
2025-149063 EP,"2504 BERWYN CIR, Austin, TX",Electrical Permit,$61777
2025-149823 BP,"87 COMAL ST, Austin, TX",Building Permit,$66252
2025-039073 MP,"5109 BROOKDALE LN, Austin, TX",Mechanical Permit,$124693
2025-149225 MP,"3003 VILLAGE DR, Austin, TX",Mechanical Permit,$94119
2023-122557 MP,"8701 MENCHACA RD BLDG 1 UNIT 107, Austin, TX",Mechanical Permit,$109301
2025-146282 PP,"2103 TOWER DR, Austin, TX",Plumbing Permit,$125006
2022-116498 PP,"2000 FOREST TRL, Austin, TX",Plumbing Permit,$175293
2025-146115 EP,"3801 N CAPITAL OF TEXAS HWY NB BLDG I UNIT 100, Austin, TX",Electrical Permit,$213342
2025-101440 EP,"1210 ROMERIA DR BLDG 1, Austin, TX",Electrical Permit,$58651
2025-146387 MP,"5301 MONARDA MINT DR, Austin, TX",Mechanical Permit,$129303
2025-145968 EP,"2206 LA CASA DR, Austin, TX",Electrical Permit,$246072
2025-150561 BP,"807 E RIVERSIDE DR BLDG A, Austin, TX",Building Permit,$97833
2025-147020 PP,"7013 CREIGHTON LN, Austin, TX",Plumbing Permit,$250452
2025-150189 EP,"14128 EDNA MAXINE WALK, Austin, TX",Electrical Permit,$177135
2025-147199 MP,"321 BRIDGEFORD DR, Austin, TX",Mechanical Permit,$143915
2025-147813 EP,"7916 N RIDGELINE, Austin, TX",Electrical Permit,$156690
2025-149018 EP,"2613 1/2 E BRAKER LN UNIT TEMP19, Austin, TX",Electrical Permit,$73769
2025-150515 BP,"1117 MARK ST, Austin, TX",Building Permit,$215826
2025-132833 PP,"11904 TEDFORD ST, Austin, TX",Plumbing Permit,$210785
2025-138873 EP,"1901 MADISON AVE, Austin, TX",Electrical Permit,$293791
2025-150846 BP,"11901 SWEARINGEN DR BLDG J UNIT 49, Austin, TX",Building Permit,$288936
2025-141594 EP,"9000 FALLKILL DR, Austin, TX",Electrical Permit,$194360
2025-139171 EP,"6600 ELM CREEK DR UNIT 204, Austin, TX",Electrical Permit,$206837
2025-148974 EP,"2613 1/2 E BRAKER LN UNIT TEMP14, Austin, TX",Electrical Permit,$291107
2025-131196 EP,"9704 SORRENTO CT, Austin, TX",Electrical Permit,$186345
2025-149145 BP,"1201 VIOLA LEE LN, Austin, TX",Building Permit,$285795
2025-146373 MP,"5303 MONARDA MINT DR, Austin, TX",Mechanical Permit,$163069
2025-120270 DS,"2910 E 4TH ST, Austin, TX",Driveway / Sidewalks,$255663
2025-149145 PP,"1201 VIOLA LEE LN, Austin, TX",Plumbing Permit,$282539
2025-149028 EP,"2613 1/2 E BRAKER LN UNIT TEMP21, Austin, TX",Electrical Permit,$155306
2025-149337 BP,"3601 S CONGRESS AVE BLDG F, Austin, TX",Building Permit,$211809
2025-150621 BP,"2201 BALTUSROL DR, Austin, TX",Building Permit,$94517
2025-091707 EP,"1510 KINNEY AVE, Austin, TX",Electrical Permit,$275449
2025-150694 BP,"444 E ST ELMO RD BLDG B, Austin, TX",Building Permit,$198550
2025-134817 EP,"11404 WINDERMERE MEADOWS, Austin, TX",Electrical Permit,$197142
2025-148459 EP,"5503 LANDS END, Austin, TX",Electrical Permit,$224471
2025-148309 EP,"2503 VELASQUEZ DR, Austin, TX",Electrical Permit,$108100
2025-147853 EP,"5915 CANNON MOUNTAIN DR, Austin, TX",Electrical Permit,$59994
2025-143154 MP,"11217 SOUTH BAY LN, Austin, TX",Mechanical Permit,$168932
2022-028918 PP,"7516 NORTHCREST BLVD BLDG 2, Austin, TX",Plumbing Permit,$282456
2025-146403 MP,"5216 MONARDA MINT DR, Austin, TX",Mechanical Permit,$238374
2025-145012 PP,"7906 HAVENWOOD DR, Austin, TX",Plumbing Permit,$244857
2025-149146 BP,"1201 VIOLA LEE LN, Austin, TX",Building Permit,$97086
2025-150058 EP,"8113 BOGGY RIDGE DR, Austin, TX",Electrical Permit,$288107
2025-120397 BP,"507 E 41ST ST, Austin, TX",Building Permit,$99151
2025-106952 PP,"8700 BASIL HAYDEN LN, Austin, TX",Plumbing Permit,$221637
2025-147093 MP,"2600 AFTONSHIRE WAY BLDG A, Austin, TX",Mechanical Permit,$121081
2025-106520 EP,"3501 ED BLUESTEIN BLVD NB, Austin, TX",Electrical Permit,$60962
2025-147700 BP,"501 E STASSNEY LN, Austin, TX",Building Permit,$73362
2025-134707 DS,"408 LINDEN ST UNIT A, Austin, TX",Driveway / Sidewalks,$111068
2025-149342 MP,"7685 NORTHCROSS DR UNIT 528, Austin, TX",Mechanical Permit,$73873
2025-149064 EP,"5701 JOHNNY MORRIS RD UNIT 43, Austin, TX",Electrical Permit,$295338
2025-089880 EP,"9400 OXBOW STRAP DR, Austin, TX",Electrical Permit,$141321
2025-149034 EP,"2613 1/2 E BRAKER LN UNIT TEMP23, Austin, TX",Electrical Permit,$253188
2025-112138 DS,"1305 MORROW ST, Austin, TX",Driveway / Sidewalks,$201578
2025-147700 EP,"501 E STASSNEY LN, Austin, TX",Electrical Permit,$88686
2025-146403 EP,"5216 MONARDA MINT DR, Austin, TX",Electrical Permit,$223937
2025-117639 EP,"7858 SHOAL CREEK BLVD UNIT C, Austin, TX",Electrical Permit,$81420
2025-146641 MP,"7801 SHOAL CREEK BLVD UNIT 227, Austin, TX",Mechanical Permit,$258144
2025-150520 BP,"2800 EDGEWATER DR, Austin, TX",Building Permit,$170754
2025-147745 MP,"1900 E HOWARD LN BLDG A UNIT 1, Austin, TX",Mechanical Permit,$285326
2025-149041 PP,"3336 CLARKSBURG DR, Austin, TX",Plumbing Permit,$254563
2025-067154 EP,"6929 AIRPORT BLVD UNIT 167, Austin, TX",Electrical Permit,$168886
2025-143908 BP,"13101 BURMAKANY DR BLDG SHADE1, Austin, TX",Building Permit,$224283
2025-116013 EP,"4500 JINX AVE, Austin, TX",Electrical Permit,$161711
2025-150633 BP,"6812 JOYCE ST, Austin, TX",Building Permit,$289904
2025-128606 BP,"1608 CHASEWOOD DR, Austin, TX",Building Permit,$229494
2025-147213 EP,"4013 GREENHILL PL, Austin, TX",Electrical Permit,$133091
2024-159010 MP,"1007 CHICON ST, Austin, TX",Mechanical Permit,$162114
2025-150118 EP,"13304 KINCANE DR, Austin, TX",Electrical Permit,$89057
2025-144128 EP,"9012 BINNEWATER WAY, Austin, TX",Electrical Permit,$286659
2025-143909 BP,"13101 BURMAKANY DR BLDG SHADE2, Austin, TX",Building Permit,$95106
2024-107652 MP,"1170 1/2 SAN BERNARD ST BLDG 2, Austin, TX",Mechanical Permit,$54454
2025-143644 EP,"3300 KERBEY LN, Austin, TX",Electrical Permit,$253487
2025-148538 PP,"2713 DERWENT DR, Austin, TX",Plumbing Permit,$50632
2025-150201 EP,"5913 JENNIFER PASTURE PATH, Austin, TX",Electrical Permit,$121316
2025-148396 EP,"1323 S CONGRESS AVE, Austin, TX",Electrical Permit,$97132
2025-149193 EP,"4620 TOREADOR DR, Austin, TX",Electrical Permit,$270062
2025-143094 BP,"12008 LADRIDO LN, Austin, TX",Building Permit,$116453
2025-149074 MP,"4603 FAWNWOOD CV, Austin, TX",Mechanical Permit,$163202
2025-134702 EP,"2601 LITTLE JOHN LN, Austin, TX",Electrical Permit,$229973
2024-003454 PP,"7051 MEADOW LAKE BLVD BLDG 13, Austin, TX",Plumbing Permit,$203154
2025-037178 PP,"8618 DONGAN DR, Austin, TX",Plumbing Permit,$277198
2025-134869 BP,"3601 TYRONE DR, Austin, TX",Building Permit,$115883
2025-149004 EP,"2613 1/2 E BRAKER LN UNIT TEMP17, Austin, TX",Electrical Permit,$115145
2025-143913 BP,"13101 BURMAKANY DR BLDG SHADE6, Austin, TX",Building Permit,$284784
2025-147275 EP,"4301 GLOMAR AVE, Austin, TX",Electrical Permit,$193823
2025-146869 BP,"1407 GLENCREST DR, Austin, TX",Building Permit,$253344
2025-143053 BP,"1708 PIEDMONT AVE, Austin, TX",Building Permit,$222447
2025-143809 BP,"3500 W 35TH ST, Austin, TX",Building Permit,$225350
2025-150515 PP,"1117 MARK ST, Austin, TX",Plumbing Permit,$144525
2025-148573 MP,"3309 HARPERS FERRY LN, Austin, TX",Mechanical Permit,$119136
2025-148534 PP,"13414 RIDING DR, Austin, TX",Plumbing Permit,$249807
2025-150261 PP,"13313 UNDERBANK RD, Austin, TX",Plumbing Permit,$251355
2024-003456 PP,"7051 MEADOW LAKE BLVD BLDG 15, Austin, TX",Plumbing Permit,$279158
2024-091535 PP,"1906 MAPLE AVE, Austin, TX",Plumbing Permit,$147385
2024-003457 PP,"7051 MEADOW LAKE BLVD BLDG 16, Austin, TX",Plumbing Permit,$291277
2025-149062 EP,"1805 E 18TH ST, Austin, TX",Electrical Permit,$255620
2025-017515 PP,"800 EDGECLIFF TER, Austin, TX",Plumbing Permit,$233934
2025-147397 EP,"2301 E RIVERSIDE DR BLDG A, Austin, TX",Electrical Permit,$281542
2025-130301 MP,"18 OLMOS DR, Austin, TX",Mechanical Permit,$81040
2025-149011 EP,"2613 1/2 E BRAKER LN UNIT TEMP18, Austin, TX",Electrical Permit,$179453
2025-142741 BP,"4711 BANDERA RD, Austin, TX",Building Permit,$133228
2025-149026 EP,"2613 1/2 E BRAKER LN UNIT TEMP20, Austin, TX",Electrical Permit,$123109
2025-138680 BP,"7401 ROCKBERRY CV, Austin, TX",Building Permit,$299761
2025-149250 BP,"9221 DINGO DR, Austin, TX",Building Permit,$52643
2025-144934 PP,"3001 LOVELAND CV, Austin, TX",Plumbing Permit,$104662
2025-148263 EP,"12345 N LAMAR BLVD BLDG 1 UNIT 125, Austin, TX",Electrical Permit,$116192
2025-146541 MP,"4102 LOVE BIRD LN, Austin, TX",Mechanical Permit,$238577
2025-144384 MP,"5624 REPUBLIC OF TEXAS BLVD, Austin, TX",Mechanical Permit,$214219
2025-138713 EP,"1904 SHARON LN, Austin, TX",Electrical Permit,$125806
2025-148615 PP,"1221 DELANO ST, Austin, TX",Plumbing Permit,$191719
2025-141980 MP,"6511 LADERA NORTE, Austin, TX",Mechanical Permit,$63080
2025-147713 PP,"6907 DAUGHERTY ST, Austin, TX",Plumbing Permit,$53711
2025-148892 EP,"3102 1/2 WEBBERVILLE RD, Austin, TX",Electrical Permit,$187775
2025-150188 EP,"14130 EDNA MAXINE WALK, Austin, TX",Electrical Permit,$218234
2025-149343 BP,"8001 CIRCUIT OF THE AMERICAS BLVD UNIT 601, Austin, TX",Building Permit,$220202
2025-072650 PP,"9200 HAMADRYAS DR, Austin, TX",Plumbing Permit,$181606
2025-147021 PP,"1216 PIEDMONT AVE, Austin, TX",Plumbing Permit,$109508
2025-072654 EP,"1144 AIRPORT BLVD UNIT 700, Austin, TX",Electrical Permit,$175536
2025-143903 BP,"13101 BURMAKANY DR UNIT CLUB, Austin, TX",Building Permit,$117652
2025-150118 BP,"13304 KINCANE DR, Austin, TX",Building Permit,$282241
2025-148103 EP,"7051 VILLAGE CENTER DR, Austin, TX",Electrical Permit,$103543
2025-147387 BP,"8217 BELCLAIRE LN, Austin, TX",Building Permit,$119769
2025-150118 PP,"13304 KINCANE DR, Austin, TX",Plumbing Permit,$107617
2025-150694 MP,"444 E ST ELMO RD BLDG B, Austin, TX",Mechanical Permit,$271362
2025-150017 PP,"5816 SWEDISH FARMS TER, Austin, TX",Plumbing Permit,$249794
2025-151172 BP,"11204 GORHAM GLEN CT, Austin, TX",Building Permit,$161411
2025-147408 EP,"11812 1/2 CAMERON RD, Austin, TX",Electrical Permit,$239113
2025-150795 BP,"4315 S 1ST ST, Austin, TX",Building Permit,$289521
2025-070259 PP,"8812 MARMOSET WAY, Austin, TX",Plumbing Permit,$225121
2025-150243 PP,"6009 SWEDISH FARMS TER, Austin, TX",Plumbing Permit,$74507
2025-135954 EP,"50 BELLA TOSCANA AVE BLDG 2, Austin, TX",Electrical Permit,$288732
2025-037544 EP,"1505 W BRAKER LN BLDG A, Austin, TX",Electrical Permit,$294021
2025-072121 PP,"8810 MARMOSET WAY, Austin, TX",Plumbing Permit,$286516
2025-104180 EP,"4405 SINCLAIR AVE Unit 1, Austin, TX",Electrical Permit,$276877
2025-139489 EP,"3901 BALCONES DR, Austin, TX",Electrical Permit,$122642
2025-150235 PP,"5812 SWEDISH FARMS TER, Austin, TX",Plumbing Permit,$278811
2025-071632 PP,"8808 MARMOSET WAY, Austin, TX",Plumbing Permit,$62150
2025-132348 PP,"210 W MOCKINGBIRD LN BLDG 1, Austin, TX",Plumbing Permit,$194896
2025-148973 BP,"7300 TANBARK CV, Austin, TX",Building Permit,$166074
2025-150070 PP,"507 E WONSLEY DR, Austin, TX",Plumbing Permit,$139627
2025-150051 BP,"1600 SPRINGDALE RD, Austin, TX",Building Permit,$125805
2025-148196 PP,"5303 DOWNS DR, Austin, TX",Plumbing Permit,$110935
2025-150401 PP,"8200 NEELY DR UNIT 201, Austin, TX",Plumbing Permit,$250028
2025-150014 PP,"6012 ALFRED ACRES DR, Austin, TX",Plumbing Permit,$80977
2025-150239 PP,"6004 SWEDISH FARMS TER, Austin, TX",Plumbing Permit,$153460
2025-148196 BP,"5303 DOWNS DR, Austin, TX",Building Permit,$274802
2025-149287 EP,"1909 WESTRIDGE DR, Austin, TX",Electrical Permit,$272971
2025-095656 EP,"98 RED RIVER ST, Austin, TX",Electrical Permit,$136419
2025-150056 EP,"5506 DELWOOD DR, Austin, TX",Electrical Permit,$77956
2025-149064 MP,"5701 JOHNNY MORRIS RD--UNIT 43, Austin, TX",Mechanical Permit,$223257
2025-079213 EP,"3410 GREENWAY, Austin, TX",Electrical Permit,$223653
2025-073165 EP,"1206 PARKWAY, Austin, TX",Electrical Permit,$91615
2025-151529 BP,"12110 CANTABRIA RD, Austin, TX",Building Permit,$197030
2025-150208 PP,"2803 FIRECREST DR, Austin, TX",Plumbing Permit,$257164
2025-149795 PP,"8021 PONCHO PASS UNIT 1, Austin, TX",Plumbing Permit,$215765
2025-147800 EP,"3203 CLAWSON RD, Austin, TX",Electrical Permit,$72659
2025-149698 PP,"2618 MARIA ANNA RD, Austin, TX",Plumbing Permit,$226924
2025-149777 BP,"4007 EDGEROCK DR, Austin, TX",Building Permit,$293644
2025-132350 PP,"210 W MOCKINGBIRD LN BLDG 3, Austin, TX",Plumbing Permit,$256218
2025-151555 BP,"11112 LIBERTY FARMS DR, Austin, TX",Building Permit,$127286
2025-150285 BP,"3232 E CESAR CHAVEZ ST UNIT 2240, Austin, TX",Building Permit,$258411
2025-151197 BP,"4801 TRAVIS COUNTRY CIR, Austin, TX",Building Permit,$229436
2025-149797 PP,"8021 PONCHO PASS UNIT 2, Austin, TX",Plumbing Permit,$118998
2025-102997 PP,"2002 GREENWOOD AVE, Austin, TX",Plumbing Permit,$166011
2025-134548 BP,"1511 HARDOUIN AVE, Austin, TX",Building Permit,$79106
2025-149776 BP,"4007 EDGEROCK DR, Austin, TX",Building Permit,$292795
2025-047763 MP,"406 OERTLI LN, Austin, TX",Mechanical Permit,$165988
2025-149261 PP,"2706 TOWY RD, Austin, TX",Plumbing Permit,$171550
2025-144025 EP,"2801 WARREN ST BLDG A, Austin, TX",Electrical Permit,$249159
2025-149678 PP,"4306 WILDRIDGE CIR, Austin, TX",Plumbing Permit,$85805
2025-150527 BP,"1806 WILDROSE DR, Austin, TX",Building Permit,$217126
2025-140453 MP,"1141 RICHARDINE AVE, Austin, TX",Mechanical Permit,$149756
2025-150287 BP,"3232 E CESAR CHAVEZ ST UNIT 2260, Austin, TX",Building Permit,$277405
2025-135431 MP,"5204 MARTIN AVE BLDG B, Austin, TX",Mechanical Permit,$67399
2025-151431 EP,"12008 LADRIDO LN, Austin, TX",Electrical Permit,$192244
2025-135946 EP,"50 BELLA TOSCANA AVE BLDG 3, Austin, TX",Electrical Permit,$76356
2025-149804 PP,"8021 PONCHO PASS UNIT 6, Austin, TX",Plumbing Permit,$166669
2025-147801 EP,"3203 CLAWSON RD BLDG 2, Austin, TX",Electrical Permit,$226028
2025-149264 PP,"2708 TOWY RD, Austin, TX",Plumbing Permit,$109045
2025-151137 BP,"2103 WYCHWOOD DR, Austin, TX",Building Permit,$129207
2025-148225 PP,"3613 BLUESTEIN DR, Austin, TX",Plumbing Permit,$119463
2025-146892 EP,"9624 BREEZE HILL DR, Austin, TX",Electrical Permit,$201836
2025-149881 BP,"601 E 7TH ST, Austin, TX",Building Permit,$121149
2025-148171 BP,"7705 PONOMA TRL, Austin, TX",Building Permit,$228322
2025-151297 BP,"4014 WALNUT CLAY DR, Austin, TX",Building Permit,$259153
2025-149242 PP,"1608 SYLVAN GLADE, Austin, TX",Plumbing Permit,$148463
2025-151620 BP,"8009 BOTTLEBRUSH DR, Austin, TX",Building Permit,$169530
2025-149231 PP,"3506 TOM MILLER ST BLDG 2, Austin, TX",Plumbing Permit,$289770
2025-150070 BP,"507 E WONSLEY DR, Austin, TX",Building Permit,$152180
2025-148161 BP,"1325 DEXFORD DR, Austin, TX",Building Permit,$95253
2025-146342 EP,"7002 WOODFORD WAY, Austin, TX",Electrical Permit,$245004
2025-071012 PP,"8601 ARACARI CV, Austin, TX",Plumbing Permit,$89797
2025-149230 PP,"3600 TOM MILLER ST BLDG 2, Austin, TX",Plumbing Permit,$188371
2025-149800 PP,"8021 PONCHO PASS UNIT 3, Austin, TX",Plumbing Permit,$178952
2025-145820 EP,"603 E 46TH ST UNIT A, Austin, TX",Electrical Permit,$71720
2025-150079 BP,"6903 DEATONHILL DR, Austin, TX",Building Permit,$173195
2025-146777 BP,"2111 PARAMOUNT AVE, Austin, TX",Building Permit,$129425
2025-150290 BP,"3232 E CESAR CHAVEZ ST UNIT 2360, Austin, TX",Building Permit,$85558
2025-151005 BP,"2723 WINDING BROOK DR, Austin, TX",Building Permit,$55581
2025-024938 MP,"4200 FARHILLS DR, Austin, TX",Mechanical Permit,$64039
2025-148717 PP,"4706 SHOALWOOD AVE, Austin, TX",Plumbing Permit,$276403
2025-135482 EP,"50 BELLA TOSCANA AVE BLDG CLUB, Austin, TX",Electrical Permit,$176120
2025-150522 BP,"5802 THAMES DR, Austin, TX",Building Permit,$148433
2025-053082 MP,"1914 S 3RD ST, Austin, TX",Mechanical Permit,$86898
2025-149407 PP,"2324 SANTA ROSA ST, Austin, TX",Plumbing Permit,$269891
2025-150238 PP,"5804 SWEDISH FARMS TER, Austin, TX",Plumbing Permit,$88371
2025-143420 EP,"5341 INDUSTRIAL OAKS BLVD UNIT 2, Austin, TX",Electrical Permit,$253560
2025-124704 EP,"4905 CANYONWOOD DR, Austin, TX",Electrical Permit,$273362
2025-080249 PP,"405 KREBS LN, Austin, TX",Plumbing Permit,$120953
2025-150855 EP,"3324 1/2 S FM 620 RD, Austin, TX",Electrical Permit,$91202
2025-096790 PP,"8001 CIRCUIT OF THE AMERICAS BLVD UNIT 702, Austin, TX",Plumbing Permit,$253104
2025-130408 EP,"801 OAKLAND AVE, Austin, TX",Electrical Permit,$267037
2025-137287 EP,"1913 1/2 WEBBERVILLE RD, Austin, TX",Electrical Permit,$81609
2025-116118 MP,"9000 THE RAVINE WAY, Austin, TX",Mechanical Permit,$74902
2025-151532 BP,"7507 DAUGHERTY ST, Austin, TX",Building Permit,$103460
2025-147914 PP,"3017 STOCK DR, Austin, TX",Plumbing Permit,$288681
2025-148728 BP,"7006 GUADALUPE ST, Austin, TX",Building Permit,$52356
2025-148524 PP,"3506 TOM MILLER ST BLDG 1, Austin, TX",Plumbing Permit,$269335
2025-149803 PP,"8021 PONCHO PASS UNIT 5, Austin, TX",Plumbing Permit,$112244
2025-139853 BP,"6406 N IH 35 SVRD SB UNIT 2200, Austin, TX",Building Permit,$282758
2025-150291 BP,"3232 E CESAR CHAVEZ ST UNIT 2380, Austin, TX",Building Permit,$221904
2025-149446 MP,"9550 SAVANNAH RIDGE DR BLDG 37, Austin, TX",Mechanical Permit,$70470
2025-073632 PP,"9404 OXBOW STRAP DR, Austin, TX",Plumbing Permit,$290804
2025-149802 PP,"8021 PONCHO PASS UNIT 4, Austin, TX",Plumbing Permit,$92635
2025-127857 PP,"7112 ED BLUESTEIN BLVD SVRD SB UNIT 175, Austin, TX",Plumbing Permit,$255564
2025-102403 EP,"3617 AXEL LN, Austin, TX",Electrical Permit,$274271
2025-151209 EP,"4907 WEST FRANCES PL, Austin, TX",Electrical Permit,$291888
2025-150674 BP,"2803 SAN JACINTO BLVD, Austin, TX",Building Permit,$187890
2025-149404 PP,"6406 NASCO DR, Austin, TX",Plumbing Permit,$129237
2025-147837 BP,"14205 CANYON TRL, Austin, TX",Building Permit,$198468
2025-150288 BP,"3232 E CESAR CHAVEZ ST UNIT 2300, Austin, TX",Building Permit,$274181
2025-151377 BP,"6012 LONDON DR, Austin, TX",Building Permit,$124325
2025-149255 PP,"3007 KESTREL DR, Austin, TX",Plumbing Permit,$63686
2025-150284 BP,"3232 E CESAR CHAVEZ ST UNIT 2220, Austin, TX",Building Permit,$255237
2025-149033 EP,"11001 LAUREL CREEK DR, Austin, TX",Electrical Permit,$121798
2025-103086 PP,"4109 FARHILLS DR, Austin, TX",Plumbing Permit,$246270
2025-148411 MP,"6701 RUSTLING OAKS TRL, Austin, TX",Mechanical Permit,$63944
2025-089880 PP,"9400 OXBOW STRAP DR, Austin, TX",Plumbing Permit,$222855
2025-149509 PP,"8508 MESA DR BLDG B, Austin, TX",Plumbing Permit,$108976
2025-125199 PP,"504 LONE OAK DR, Austin, TX",Plumbing Permit,$207124
2025-146633 EP,"901 S MOPAC EXPY SVRD NB BLDG 5 UNIT 300, Austin, TX",Electrical Permit,$144041
2025-053081 MP,"1916 S 3RD ST, Austin, TX",Mechanical Permit,$63105
2025-059163 MP,"1008 HILLSIDE AVE, Austin, TX",Mechanical Permit,$147351
2025-145207 EP,"4501 GRIDER PASS, Austin, TX",Electrical Permit,$195380
2025-149297 EP,"6309 SHADOW MOUNTAIN DR, Austin, TX",Electrical Permit,$182161
2025-096817 PP,"9951 ANDERSON MILL RD UNIT 100B, Austin, TX",Plumbing Permit,$155085
2025-149071 BP,"4308 DUVAL ST, Austin, TX",Building Permit,$155115
2025-053083 MP,"1912 S 3RD ST, Austin, TX",Mechanical Permit,$287517
2025-150058 PP,"8113 BOGGY RIDGE DR, Austin, TX",Plumbing Permit,$193904
2025-146687 PP,"10901 N LAMAR BLVD BLDG C UNIT 309, Austin, TX",Plumbing Permit,$174719
2025-150124 BP,"7800 GINKGO CV, Austin, TX",Building Permit,$122223
2022-150109 MP,"3808 BALCONES DR, Austin, TX",Mechanical Permit,$95632
2025-149323 EP,"4905 CANYONWOOD DR, Austin, TX",Electrical Permit,$294138
2025-144685 PP,"5708 FAIRLANE DR, Austin, TX",Plumbing Permit,$103030
2025-149660 BP,"3200 1/2 RED RIVER ST, Austin, TX",Building Permit,$95708
2025-150248 BP,"1716 BARTONCLIFF DR, Austin, TX",Building Permit,$116659
2025-020318 EP,"7000 SHUMARD CIR, Austin, TX",Electrical Permit,$193046
2025-151088 EP,"8701 MENCHACA RD BLDG 1, Austin, TX",Electrical Permit,$131774
